is_client_new;is_clientfinalta_active;y;type;region;source;was_closed_at_contact;tenure_days;day;month;campaign;age;credit_amount;credite_active;deposit_active;deposit_amount
0;1;0;ММБ; Новосибирск;unknown;0;634.0;29;11;2;22;0;N;Y;0
0;1;0;ММБ; Тольятти;unknown;0;447.0;22;5;27;37;0;N;Y;0
0;0;0;ММБ; Домодедово;unknown;0;528.0;21;8;2;40;0;N;Y;0
0;1;0;ММБ; Нижний Новгород;unknown;0;354.0;27;2;6;56;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;391.0;11;4;4;39;0;N;Y;0
0;1;0;ММБ; Одинцово;Онлайн;0;353.0;15;3;1;48;0;N;Y;0
0;0;1;ММБ; Тюмень;Онлайн;0;647.0;18;12;462;58;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Восток""";Маркетинговая кампания;0;356.0;15;3;4;44;0;N;Y;0
0;1;0;ММБ; Кемерово;unknown;0;461.0;5;6;15;45;0;N;Y;0
0;1;0;ММБ; Нижний Новгород;unknown;0;310.0;17;1;7;30;0;N;Y;0
0;0;0;ММБ;Другое;unknown;0;;15;5;1;48;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;527.0;21;8;2;24;0;N;Y;0
0;1;0;ММБ;Другое;unknown;0;519.0;2;8;9;50;0;N;Y;0
0;1;0;ММБ; Уфа;unknown;0;408.0;25;4;6;35;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Восток""";unknown;0;361.0;15;3;8;36;0;N;Y;0
1;1;0;ММБ; Оренбург;Онлайн;0;379.0;15;3;1;43;0;N;Y;0
0;1;0;ММБ; Саратов;Партнер;0;355.0;15;3;5;42;0;N;Y;0
0;1;1;ММБ; Набережные Челны;unknown;0;467.0;26;6;135;36;0;N;Y;0
0;1;0;ММБ; Комсомольск-на-Амуре;Партнер;0;526.0;23;10;2;32;0;N;Y;0
0;1;0;ММБ; Тула;unknown;0;405.0;23;6;5;46;0;N;Y;0
0;1;0;ММБ; Самара;unknown;0;408.0;26;6;4;45;0;N;Y;0
0;1;1;ММБ; Люберцы;unknown;0;453.0;14;8;168;38;0;N;Y;0
0;1;0;ММБ; Тула;Онлайн;0;342.0;25;4;4;31;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;558.0;29;11;5;37;0;N;Y;0
0;1;0;ММБ; Новокузнецк;unknown;0;461.0;23;8;21;45;0;N;Y;0
1;1;0;ММБ; Краснодар;unknown;0;345.0;11;4;2;31;0;N;Y;0
0;1;0;ММБ; Ростов-на-Дону;unknown;0;387.0;12;6;21;49;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;330.0;21;4;26;44;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Восток""";Онлайн;0;449.0;14;8;5;43;0;N;Y;0
1;0;0;ММБ; Сочи;unknown;0;371.0;29;5;4;52;0;N;Y;0
0;1;0;ММБ; Новосибирск;unknown;0;443.0;14;8;8;41;0;N;Y;0
1;0;0;ММБ; Красноярск;unknown;0;444.0;14;8;1;33;0;N;Y;0
0;1;0;ММБ; Набережные Челны;unknown;0;291.0;15;3;11;37;0;N;Y;0
0;1;0;ММБ; Калининград;unknown;0;439.0;12;6;7;32;0;N;Y;0
0;1;0;ММБ; Пермь;Онлайн;0;501.0;14;8;8;49;0;N;Y;0
1;1;0;ММБ;" Санкт-Петербург Тер-рия ""Юг""";Онлайн;0;416.0;22;5;3;31;0;N;Y;0
0;1;0;ММБ; Набережные Челны;unknown;0;409.0;15;5;7;49;0;N;Y;0
0;0;0;ММБ;Другое;unknown;0;200.0;21;8;4;54;0;N;Y;0
0;1;0;ММБ; Омск;unknown;0;500.0;14;8;8;45;0;N;Y;0
0;1;0;ММБ; Набережные Челны;unknown;0;537.0;20;9;5;32;0;N;Y;0
0;1;0;ММБ; Новосибирск;unknown;0;284.0;1;2;1;40;0;N;Y;0
0;1;0;ММБ; Набережные Челны;unknown;0;443.0;26;6;7;121;0;N;Y;0
0;1;0;ММБ; Казань;unknown;0;348.0;15;3;2;41;0;N;Y;0
0;1;0;ММБ; Новокузнецк;unknown;0;364.0;31;3;4;43;0;N;Y;0
1;1;0;ММБ; Домодедово;unknown;0;455.0;12;7;1;37;0;N;Y;0
0;0;0;ММБ; Волгоград;unknown;0;416.0;22;5;6;50;0;N;Y;0
0;1;0;ММБ; Липецк;unknown;0;481.0;16;8;12;41;0;N;Y;0
0;1;0;ММБ; Новороссийск;unknown;0;326.0;15;3;14;40;0;N;Y;0
0;1;0;ММБ; Одинцово;unknown;0;477.0;14;8;12;36;0;N;Y;0
0;1;0;ММБ; Екатеринбург;unknown;0;473.0;14;8;8;36;0;N;Y;0
0;1;1;ММБ;" Москва Тер-рия ""Восток""";Партнер;0;356.0;18;4;50;52;0;N;Y;0
0;1;1;ММБ;" Москва Тер-рия ""Юг""";Онлайн;0;474.0;14;8;84;36;0;N;Y;0
0;1;0;ММБ; Самара;Партнер;0;472.0;14;8;2;33;0;N;Y;0
0;1;0;ММБ; Казань;unknown;0;387.0;22;5;8;43;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;354.0;18;4;12;54;0;N;Y;0
0;1;0;ММБ; Красногорск;Онлайн;0;329.0;31;3;1;55;0;N;Y;0
0;1;0;ММБ; Пенза;unknown;0;470.0;14;8;14;49;0;N;Y;0
0;1;0;ММБ; Самара;unknown;0;386.0;22;5;21;54;0;N;Y;0
0;0;0;ММБ; Саранск;Партнер;0;345.0;11;4;2;52;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;540.0;30;10;6;62;0;N;Y;0
0;1;0;ММБ; Химки;unknown;0;425.0;6;7;1;39;0;N;Y;0
0;1;0;ММБ; Ульяновск;unknown;0;296.0;21;2;5;54;0;N;Y;0
0;1;0;ММБ; Новокузнецк;unknown;0;584.0;13;12;1;36;0;N;Y;0
0;0;0;ММБ;Другое;unknown;0;333.0;11;4;13;32;0;N;Y;0
0;1;0;ММБ; Омск;Онлайн;0;556.0;22;11;6;60;0;N;Y;0
0;0;0;ММБ; Ярославль;Онлайн;0;470.0;14;8;6;50;0;N;Y;0
0;1;0;ММБ; Хабаровск;unknown;0;4054.0;6;3;6;45;0;N;Y;0
1;0;0;ММБ; Нижний Новгород;Отделение;0;176.0;21;8;4;39;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;3947.0;3;3;7;60;0;N;Y;0
0;1;0;ММБ; Новосибирск;unknown;0;4115.0;23;8;3;53;0;N;Y;0
0;1;0;ММБ; Калининград;unknown;0;4077.0;14;8;1;45;0;N;Y;0
0;1;0;ММБ;" Санкт-Петербург Тер-рия ""Север""";unknown;0;3919.0;3;3;6;46;0;N;Y;0
0;1;0;ММБ; Тюмень;unknown;0;5728.0;26;6;4;58;0;N;Y;0
1;1;1;ММБ; Новосибирск;unknown;0;571.0;12;7;136;47;0;N;Y;0
0;1;0;ММБ; Магнитогорск;unknown;0;4371.0;21;3;2;46;0;N;Y;0
0;0;0;ММБ;Другое;Онлайн;0;372.0;12;6;4;40;0;N;Y;0
0;1;0;ММБ; Екатеринбург;unknown;0;4513.0;23;8;5;54;0;N;Y;0
0;1;0;ММБ; Новокузнецк;unknown;0;2305.0;11;9;9;45;0;N;Y;0
0;1;1;ММБ; Екатеринбург;unknown;0;4316.0;6;3;42;53;0;N;Y;0
0;1;0;ММБ; Омск;unknown;0;3713.0;26;6;2;57;0;N;Y;0
0;1;0;ММБ; Нижний Новгород;unknown;0;250.0;6;3;11;32;0;N;Y;0
0;1;0;ММБ;" Санкт-Петербург Тер-рия ""Юг""";unknown;0;3539.0;6;3;10;36;0;N;Y;0
0;1;1;ММБ; Санкт-Петербург;unknown;0;3740.0;23;10;130;43;0;N;Y;0
0;1;0;ММБ; Барнаул;unknown;0;3500.0;15;3;8;47;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;4030.0;12;7;9;54;0;N;Y;0
0;1;0;ММБ; Омск;unknown;0;3780.0;23;8;8;40;0;N;Y;0
0;1;0;ММБ; Орск;unknown;0;3789.0;18;4;5;63;0;N;Y;0
0;1;0;ММБ; Челябинск;unknown;0;2205.0;12;7;9;46;0;N;Y;0
0;1;0;ММБ;Другое;unknown;0;3867.0;16;8;2;47;0;N;Y;0
0;1;1;ММБ; Тюмень;unknown;0;1718.0;16;8;105;50;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;3671.0;15;3;2;48;0;N;Y;0
0;1;0;ММБ; Екатеринбург;unknown;0;2385.0;16;8;1;38;0;N;Y;0
0;1;0;ММБ; Екатеринбург;unknown;0;3806.0;23;8;3;50;0;N;Y;0
0;1;0;ММБ; Волгоград;unknown;0;3622.0;6;3;3;48;0;N;Y;0
0;0;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;3126.0;15;3;4;48;0;N;Y;0
0;1;0;ММБ; Калининград;unknown;0;3125.0;6;3;7;55;1847222.13;Y;Y;0
0;1;0;ММБ; Орск;unknown;0;3100.0;15;3;3;50;0;N;Y;0
0;1;0;ММБ; Барнаул;unknown;0;1405.0;13;12;18;43;0;N;Y;0
0;0;0;ММБ; Магнитогорск;unknown;0;3537.0;26;6;8;42;0;N;Y;0
0;1;0;ММБ; Барнаул;unknown;0;3481.0;21;8;4;38;0;N;Y;0
0;1;0;ММБ; Екатеринбург;unknown;0;3421.0;16;8;4;38;0;N;Y;0
0;1;0;ММБ; Екатеринбург;unknown;0;3416.0;23;8;6;50;0;N;Y;0
0;1;0;ММБ; Казань;unknown;0;3328.0;26;6;3;60;0;N;Y;0
0;0;0;ММБ;" Санкт-Петербург Тер-рия ""Юг""";unknown;0;3208.0;6;3;12;51;0;N;Y;0
0;1;0;ММБ; Казань;unknown;0;1175.0;23;8;6;49;0;N;Y;0
0;1;0;ММБ; Челябинск;unknown;0;3194.0;6;3;1;44;0;N;Y;0
0;1;0;ММБ; Самара;unknown;0;1501.0;26;6;2;51;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Запад""";unknown;0;2891.0;3;3;3;49;0;N;Y;0
0;1;0;ММБ; Казань;unknown;0;1648.0;26;6;4;38;0;N;Y;0
0;1;0;ММБ; Нижний Новгород;unknown;0;3067.0;11;9;1;42;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;3039.0;14;8;2;30;0;N;Y;0
0;1;0;ММБ; Уфа;unknown;0;2886.0;7;4;3;34;0;N;Y;0
0;1;0;ММБ;Другое;unknown;0;3024.0;23;8;7;34;0;N;Y;0
0;1;1;ММБ; Санкт-Петербург;unknown;0;3014.0;23;8;66;36;0;N;Y;0
0;0;0;ММБ; Санкт-Петербург;unknown;0;3038.0;20;9;6;61;158333.23;Y;Y;0
0;1;1;ММБ; Новосибирск;unknown;0;2836.0;3;3;36;36;0;N;Y;0
0;1;0;ММБ; Ангарск;unknown;0;3229.0;14;8;1;49;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;3033.0;6;3;1;36;0;N;Y;0
0;0;0;ММБ; Уфа;unknown;0;445.0;2;8;10;38;0;N;Y;0
0;1;0;ММБ; Магнитогорск;unknown;0;3026.0;6;3;3;49;0;N;Y;0
0;1;0;ММБ; Тюмень;unknown;0;3058.0;11;4;5;64;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;3001.0;15;3;1;54;1351831.94;Y;Y;0
0;1;0;ММБ; Красноярск;unknown;0;3117.0;14;8;2;50;283333.32;Y;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;3077.0;12;7;5;48;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;3178.0;29;11;3;42;0;N;Y;0
0;1;0;ММБ;" Санкт-Петербург Тер-рия ""Юг""";unknown;0;2917.0;15;3;2;41;0;N;Y;0
0;1;0;ММБ; Екатеринбург;unknown;0;2939.0;11;4;6;40;0;N;Y;0
0;1;1;ММБ; Барнаул;unknown;0;2911.0;15;3;105;33;0;N;Y;0
0;1;0;ММБ; Ростов-на-Дону;unknown;0;2770.0;15;5;3;36;0;N;Y;0
0;1;0;ММБ; Мытищи;unknown;0;2698.0;15;3;5;51;0;N;Y;0
0;1;0;ММБ; Нижний Новгород;unknown;0;2868.0;30;8;3;47;2250000;Y;N;0
0;1;0;ММБ;Другое;unknown;0;2686.0;15;3;4;45;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;233.0;13;2;2;51;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Восток""";unknown;0;2667.0;3;3;3;40;0;N;Y;0
0;1;0;ММБ; Ижевск;unknown;0;2158.0;12;6;6;55;0;N;Y;300000
0;1;0;ММБ;Другое;unknown;0;781.0;20;9;4;36;0;N;Y;0
0;1;0;ММБ; Ижевск;unknown;0;2525.0;23;8;5;43;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;2762.0;6;3;8;35;0;N;Y;0
0;0;0;ММБ; Санкт-Петербург;unknown;1;2761.0;6;3;17;38;0;N;Y;0
0;1;0;ММБ; Екатеринбург;unknown;0;2944.0;11;9;4;63;0;N;Y;0
0;1;0;ММБ; Калининград;unknown;0;2981.0;18;10;2;50;0;N;Y;0
0;1;0;ММБ; Барнаул;unknown;0;2858.0;26;6;9;45;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Запад""";unknown;0;2773.0;31;3;5;35;0;N;Y;0
0;1;1;ММБ; Калининград;unknown;0;2950.0;18;10;60;50;0;N;Y;0
0;1;0;ММБ; Уфа;unknown;0;1205.0;15;3;11;36;0;N;Y;0
0;1;1;ММБ; Рязань;unknown;0;2992.0;13;12;48;56;0;N;Y;0
0;1;0;ММБ; Омск;unknown;0;2805.0;12;6;9;38;0;N;Y;0
0;1;1;ММБ; Орск;unknown;0;2684.0;23;8;63;43;0;N;Y;2000000
0;1;0;ММБ; Новосибирск;unknown;0;2656.0;14;8;3;36;0;N;Y;400000
0;0;0;ММБ; Одинцово;unknown;0;2558.0;22;5;5;35;0;N;Y;0
0;1;0;ММБ; Ростов-на-Дону;unknown;0;2633.0;3;3;3;43;0;N;Y;0
0;0;0;ММБ;" Москва Тер-рия ""Запад""";unknown;1;2715.0;23;6;5;39;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;2600.0;6;3;7;35;0;N;Y;0
0;1;0;ММБ; Тюмень;unknown;0;2697.0;26;6;9;63;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;2609.0;11;4;12;36;0;N;Y;0
0;1;0;ММБ; Самара;unknown;0;2563.0;6;3;7;45;0;N;Y;0
0;1;0;ММБ; Новосибирск;unknown;0;2677.0;26;6;8;35;0;N;Y;0
0;1;0;ММБ; Тюмень;unknown;0;2515.0;29;1;2;48;0;N;Y;0
0;1;0;ММБ; Липецк;unknown;0;2705.0;14;8;1;36;0;N;Y;0
0;1;0;ММБ; Томск;unknown;0;325.0;12;7;4;35;0;N;Y;0
0;1;0;ММБ; Воронеж;unknown;0;2478.0;12;7;1;46;478848.16;Y;N;0
0;1;0;ММБ; Краснодар;unknown;0;2496.0;14;8;2;38;0;N;Y;0
0;1;0;ММБ; Иркутск;unknown;0;2468.0;19;7;1;41;0;N;Y;0
0;1;0;ММБ;" Санкт-Петербург Тер-рия ""Север""";unknown;0;2342.0;15;3;5;39;0;N;Y;0
0;0;0;ММБ; Уфа;unknown;0;2587.0;26;6;5;39;0;N;Y;0
0;1;0;ММБ; Зеленоград;Онлайн;0;283.0;11;5;7;57;0;N;Y;0
0;1;0;ММБ; Тюмень;unknown;0;2582.0;12;7;125;38;0;N;Y;0
0;1;0;ММБ; Воронеж;unknown;0;2617.0;23;8;11;65;0;N;Y;0
0;1;1;ММБ; Мурманск;unknown;1;1858.0;11;9;209;36;0;N;Y;0
0;1;1;ММБ; Казань;unknown;0;110.0;18;7;92;31;0;N;Y;0
0;1;0;ММБ; Воронеж;unknown;0;2609.0;23;8;7;49;0;N;Y;0
0;0;0;ММБ; Краснодар;unknown;1;2569.0;12;7;9;50;0;N;Y;0
0;1;0;ММБ; Новокузнецк;unknown;0;2537.0;26;6;20;39;159374.71;Y;Y;0
0;1;0;ММБ;" Санкт-Петербург Тер-рия ""Юг""";unknown;1;2405.0;13;2;18;31;0;N;Y;0
0;1;0;ММБ; Екатеринбург;unknown;0;2566.0;23;8;10;45;0;N;Y;0
0;1;0;ММБ; Волгоград;unknown;0;2614.0;18;10;3;40;0;N;Y;0
0;1;0;ММБ; Новокузнецк;unknown;0;1450.0;3;3;8;40;0;N;Y;800000
0;1;0;ММБ; Истра;unknown;0;2558.0;23;8;5;32;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;2545.0;23;8;5;37;0;N;Y;0
0;1;0;ММБ; Омск;unknown;0;2628.0;15;11;4;45;0;N;Y;0
0;1;0;ММБ; Новосибирск;unknown;0;2391.0;23;8;6;34;0;N;Y;0
0;1;0;ММБ; Пермь;unknown;0;1985.0;26;6;6;35;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;2389.0;23;8;1;42;0;N;Y;0
0;1;0;ММБ; Новосибирск;unknown;0;2329.0;26;6;3;31;1366041.79;Y;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;2415.0;27;9;8;36;0;N;Y;0
0;1;0;ММБ; Самара;unknown;0;2314.0;26;6;9;41;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;2491.0;23;8;8;41;0;N;Y;0
0;1;0;ММБ; Волгоград;unknown;0;2114.0;12;7;11;49;0;N;Y;0
0;1;1;ММБ; Барнаул;unknown;0;2418.0;26;6;80;30;0;N;Y;0
0;1;0;ММБ;" Санкт-Петербург Тер-рия ""Юг""";unknown;0;2426.0;12;7;1;48;0;N;Y;0
0;1;0;ММБ; Воронеж;unknown;0;2454.0;23;8;11;33;0;N;Y;0
0;0;0;ММБ; Краснодар;unknown;0;1140.0;23;8;5;34;0;N;Y;0
0;1;0;ММБ; Воронеж;unknown;0;637.0;12;7;28;31;0;N;Y;0
0;1;0;ММБ; Волгоград;unknown;0;2187.0;17;1;1;38;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;2278.0;23;8;4;48;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;2260.0;23;8;5;45;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;2201.0;26;6;7;42;0;N;Y;0
0;0;0;ММБ; Омск;unknown;0;2249.0;14;8;6;51;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Восток""";unknown;0;2202.0;15;3;5;45;0;N;Y;0
0;1;0;ММБ; Рязань;unknown;0;2334.0;14;8;4;33;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;2313.0;12;7;1;29;0;N;Y;0
0;1;0;ММБ; Орск;unknown;0;2189.0;15;3;6;121;0;N;Y;0
0;1;0;ММБ;" Санкт-Петербург Тер-рия ""Юг""";unknown;0;2189.0;15;3;1;49;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;2216.0;11;4;4;43;0;N;Y;0
0;0;0;ММБ; Барнаул;unknown;1;2334.0;14;8;15;38;0;N;Y;0
0;0;0;ММБ; Самара;unknown;0;2427.0;15;11;5;33;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;2211.0;18;4;2;59;0;N;Y;0
0;1;1;ММБ; Калининград;unknown;0;2358.0;20;9;235;34;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;2238.0;12;6;3;44;0;N;Y;0
0;1;0;ММБ; Красноярск;unknown;0;622.0;14;8;3;32;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;2241.0;26;6;9;35;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;2122.0;26;6;4;39;0;N;Y;0
0;1;0;ММБ; Ростов-на-Дону;unknown;0;2171.0;14;8;3;47;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;2115.0;26;6;5;45;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;2040.0;11;4;3;31;0;N;Y;0
0;1;0;ММБ; Всеволожск;unknown;0;2100.0;26;6;3;62;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Восток""";unknown;0;1998.0;15;3;13;63;0;N;Y;0
0;1;0;ММБ; Пенза;unknown;0;2061.0;13;2;5;61;0;N;Y;0
0;0;0;ММБ; Пермь;unknown;0;2338.0;15;11;8;29;0;N;Y;0
0;1;0;ММБ; Архангельск;unknown;0;1077.0;18;7;6;51;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;2187.0;12;7;2;48;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Запад""";unknown;0;2237.0;20;9;2;62;0;N;Y;0
0;1;0;ММБ; Уфа;unknown;0;2056.0;15;3;6;42;0;N;Y;0
0;1;0;ММБ; Ярославль;unknown;0;2234.0;11;9;7;38;0;N;Y;0
0;1;0;ММБ; Ангарск;unknown;0;2258.0;23;10;5;33;0;N;Y;0
0;1;0;ММБ; Набережные Челны;unknown;0;2161.0;2;8;3;37;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;2183.0;23;8;3;54;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;1942.0;11;4;2;35;0;N;Y;0
0;1;0;ММБ; Екатеринбург;unknown;0;2016.0;26;6;3;51;0;N;Y;0
0;1;0;ММБ; Ставрополь;unknown;0;2071.0;23;8;5;47;0;N;Y;0
0;1;0;ММБ; Липецк;unknown;0;2013.0;26;6;1;43;0;N;Y;0
0;0;0;ММБ; Мытищи;unknown;0;2089.0;11;9;8;57;0;N;Y;0
0;1;0;ММБ; Екатеринбург;unknown;0;2094.0;26;6;5;56;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;2110.0;12;7;5;36;0;N;Y;0
0;1;0;ММБ; Новосибирск;unknown;0;2080.0;26;6;5;57;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;2203.0;23;10;1;39;0;N;Y;0
0;1;0;ММБ; Волгоград;unknown;0;2099.0;12;7;4;24;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;2224.0;15;11;4;43;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;2075.0;26;6;3;41;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;2074.0;26;6;1;42;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Восток""";unknown;0;2183.0;18;10;12;41;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;1899.0;23;1;4;32;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Запад""";unknown;0;2048.0;26;6;4;41;0;N;Y;0
0;1;1;ММБ; Санкт-Петербург;unknown;0;2109.0;23;8;95;39;0;N;Y;0
0;1;0;ММБ; Пенза;unknown;0;1955.0;4;4;2;43;0;N;Y;0
0;1;0;ММБ; Оренбург;unknown;0;1902.0;12;6;3;49;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;1812.0;15;3;4;60;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;1974.0;30;8;8;64;1691994.97;Y;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1913.0;26;6;3;62;0;N;Y;0
0;1;0;ММБ; Тюмень;unknown;0;1921.0;12;7;3;60;0;N;Y;0
0;1;0;ММБ; Нижний Новгород;unknown;0;1832.0;11;4;1;55;0;N;Y;0
0;1;0;ММБ;" Санкт-Петербург Тер-рия ""Юг""";unknown;0;1966.0;23;8;5;45;0;N;Y;0
0;1;0;ММБ; Ульяновск;unknown;0;1902.0;26;6;5;42;0;N;Y;0
0;0;0;ММБ; Екатеринбург;unknown;0;1830.0;16;1;4;49;0;N;Y;0
0;1;0;ММБ; Красногорск;unknown;0;2078.0;27;9;2;50;0;N;Y;0
0;1;0;ММБ; Новосибирск;unknown;0;1908.0;18;4;3;39;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Восток""";unknown;0;1874.0;15;3;1;58;0;N;Y;0
0;1;0;ММБ; Липецк;unknown;0;2028.0;23;8;1;33;0;N;Y;0
0;1;1;ММБ; Апрелевка;unknown;0;1859.0;15;3;112;52;0;N;Y;0
0;1;1;ММБ; Королев;unknown;0;2127.0;13;12;69;34;0;N;Y;0
0;1;0;ММБ; Томск;unknown;0;1839.0;15;3;6;37;0;N;Y;0
0;1;1;ММБ; Орёл;unknown;0;1991.0;23;8;60;44;0;N;Y;0
0;1;0;ММБ; Омск;unknown;0;1866.0;11;4;5;52;0;N;Y;0
0;1;0;ММБ; Краснодар;unknown;0;2047.0;11;10;8;53;0;N;Y;0
0;1;0;ММБ; Воронеж;unknown;0;2027.0;20;9;8;35;0;N;Y;0
0;1;0;ММБ;" Санкт-Петербург Тер-рия ""Юг""";unknown;0;2076.0;15;11;4;33;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;1927.0;26;6;4;49;0;N;Y;0
0;1;0;ММБ; Волгоград;unknown;0;1729.0;15;3;14;37;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;1755.0;11;4;2;49;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Восток""";Отделение;0;685.0;15;3;12;54;0;N;Y;0
0;1;0;ММБ; Санкт-Петербург;unknown;0;1767.0;25;4;8;45;0;N;Y;0
0;1;0;ММБ; Белгород;unknown;0;1844.0;12;7;12;30;0;N;Y;0
0;1;0;ММБ; Омск;unknown;0;1793.0;22;5;4;40;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Юг""";unknown;0;746.0;14;8;6;52;0;N;Y;0
0;0;0;ММБ; Саратов;unknown;0;1816.0;26;6;3;60;0;N;Y;0
0;1;0;ММБ; Пермь;unknown;0;1880.0;30;8;4;43;0;N;Y;0
0;1;1;ММБ; Екатеринбург;unknown;0;2000.0;4;10;110;53;0;N;Y;0
0;0;0;ММБ; Липецк;unknown;0;2012.0;18;10;5;65;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Восток""";unknown;0;1815.0;18;4;1;35;0;N;Y;0
0;1;1;ММБ; Мытищи;unknown;0;1870.0;26;6;80;44;0;N;Y;0
0;1;0;ММБ; Набережные Челны;unknown;0;1926.0;14;8;3;40;0;N;Y;0
0;1;0;ММБ; Новосибирск;unknown;0;1795.0;11;4;4;42;0;N;Y;0
0;1;0;ММБ; Волгоград;unknown;0;561.0;14;8;9;48;0;N;Y;0
0;0;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;2033.0;13;12;2;53;0;N;Y;0
0;1;0;ММБ; Казань;unknown;0;1794.0;18;4;4;32;0;N;Y;0
0;1;0;ММБ;Другое;unknown;0;1915.0;23;8;9;59;0;N;Y;0
0;1;0;ММБ;" Москва Тер-рия ""Север""";unknown;0;1910.0;23;8;5;43;0;N;Y;0
0;1;1;СКБ;Другое;unknown;0;1777.0;11;4;16;47;0;N;Y;0
0;1;0;ММБ; Ростов-на-Дону;unknown;0;1804.0;11;5;2;47;0;N;Y;0
0;1;0;ММБ;" Санкт-Петербург Тер-рия ""Север""";unknown;0;1783.0;18;4;16;49;0;N;Y;0
0;1;0;ММБ; Саратов;unknown;0;1850.0;26;6;7;29;0;N;Y;0
0;1;0;ММБ; Томск;unknown;0;1866.0;12;7;9;35;0;N;Y;0
0;1;0;ММБ; Домодедово;unknown;0;345.0;11;4;11;31;0;N;Y;0
